id,character,episode,line,season,show,characters_spoken,words_spoken,,,character,episode,line,season,show,characters_spoken,words_spoken
28038,Mr. Garrison,1,"I don't know, Kyle. Did you ask Mr. Hat?",1,Southpark,40,9,,,,,,,,,
28039,Kyle,1,"I don't want to ask Mr. Hat, I'm asking you!",1,Southpark,44,10,,,,,,,,,
28040,Mr. Garrison,1,Oh I think you should ask Mr. Hat.,1,Southpark,34,8,,,,,,,,,
28041,Kyle,1,"Mr. Hat, may I please be excused from class?",1,Southpark,44,9,,,,,,,,,
28043,Mr. Garrison,1,"Hmm, guess you'll have to take your seat, Kyle.",1,Southpark,47,9,,,,,,,,,
28044,Kyle,1,Damn it!,1,Southpark,8,2,,,,,,,,,
28045,Cartman,1,"Hah, hah. Mr. Hat yelled at you.  Ow! My ass! ",1,Southpark,46,10,,,,,,,,,
28046,Kyle,1,Dude!,1,Southpark,5,1,,,,,,,,,
28047,Stan,1,"Damn, Cartman!",1,Southpark,14,2,,,,,,,,,
28048,Cartman,1,Uh... Ow! My ass!,1,Southpark,17,4,,,,,,,,,
28049,Kyle,1,"Dude, he's farting fire!",1,Southpark,24,4,,,,,,,,,
28050,Stan,1,It's the alien anal probe. It's shooting fire from Cartman's rectum!,1,Southpark,68,11,,,,,,,,,
28051,Cartman,1,"No, that was just a dream.",1,Southpark,26,6,,,,,,,,,
28052,Mr. Garrison,1,"Eric, do you need to sit in the corner until your flaming gas is under control?",1,Southpark,79,16,,,,,,,,,
28053,Cartman,1,"No, Mr. Garrison, I'm fine. ",1,Southpark,28,5,,,,,,,,,
28058,Cartman,1,"Oh!! Whoa, I sure am hungry.",1,Southpark,28,6,,,,,,,,,
28059,Stan,1,How can you eat when you're farting fire?,1,Southpark,41,8,,,,,,,,,
28060,Cartman,1,"Shut up, dude, you're being totally immature.",1,Southpark,45,7,,,,,,,,,
28061,Kyle,1,"Hey, look, there's Wendy Testaburger.",1,Southpark,37,5,,,,,,,,,
28062,Stan,1,Where? ,1,Southpark,7,1,,,,,,,,,
28063,Cartman,1,Stan wants to ki-iss Wendy Testabur-ger,1,Southpark,39,6,,,,,,,,,
28064,Stan,1,"Shut up, fat ass! I don't even like her!",1,Southpark,40,9,,,,,,,,,
28065,Cartman,1,I'm not fat. And you obviously like her because you throw up every time she talks to you.,1,Southpark,89,18,,,,,,,,,
28066,Stan,1,I do not!,1,Southpark,9,3,,,,,,,,,
28070,Stan,1,Bleech!,1,Southpark,7,1,,,,,,,,,
28073,Kyle,1,"Dude, what does the note say?",1,Southpark,29,6,,,,,,,,,
28074,Stan,1,Holy crap! It says she wants to meet me at Stark's Pond after school. ,1,Southpark,70,14,,,,,,,,,
28075,Kyle,1,Whoa! Maybe you can kiss her.,1,Southpark,29,6,,,,,,,,,
28076,Cartman,1,Or slip her the tongue.,1,Southpark,23,5,,,,,,,,,
28077,Kenny,1,,1,Southpark,0,0,,,,,,,,,
28078,Stan,1,What? How do you know she has a cat? ,1,Southpark,37,9,,,,,,,,,
28079,Kyle,1,"Come on you guys, we need to figure out how to get out of school so we can get my little brother back.",1,Southpark,102,23,,,,,,,,,
28080,Chef,1,"Hello there, children.",1,Southpark,22,3,,,,,,,,,
28082,Chef,1,How are you doing?,1,Southpark,18,4,,,,,,,,,
28083,Kyle,1,Bad.,1,Southpark,4,1,,,,,,,,,
28084,Chef,1,Why bad?,1,Southpark,8,2,,,,,,,,,
28085,Kyle,1,"Chef, have you ever had something happen to you, but nobody believed you?",1,Southpark,73,13,,,,,,,,,
28086,Chef,1,"Oh, children, children, that's a problem we've all had to face at some time or another. Here, let me sing you a little song. It might clear things up.I'm gonna make love to ya womanGonna lay ya down by the fireAnd caress your womanly bodyMake ya moan and perspireGonna--",1,Southpark,270,49,,,,,,,,,
28087,Stan,1,"Uh, Chef.",1,Southpark,9,2,,,,,,,,,
28088,Chef,1,--get those juices flowin'--,1,Southpark,28,4,,,,,,,,,
28089,Stan,1,Chef.,1,Southpark,5,1,,,,,,,,,
28090,Chef,1,--we're makin' love gravy--,1,Southpark,27,4,,,,,,,,,
28091,Stan,1,Chef!,1,Southpark,5,1,,,,,,,,,
28092,Chef,1,"--love gravy, lovelovelovelovelove gravih!",1,Southpark,42,4,,,,,,,,,
28093,Stan,1,Chef!!,1,Southpark,6,1,,,,,,,,,
28094,Chef,1,Love luh-- Huh?  Do you feel better?,1,Southpark,36,7,,,,,,,,,
28095,Kyle,1,No!,1,Southpark,3,1,,,,,,,,,
28096,Chef,1,"Oh, come on children, what could be so bad? It's Salisbury steak day.",1,Southpark,69,13,,,,,,,,,
28097,Stan,1,Visitors took Kyle's baby brother.,1,Southpark,34,5,,,,,,,,,
28098,Chef,1,"What?!  What the hell do you think you're doing in school eatin' Salisbury steak?! Go find him, damn it!",1,Southpark,104,19,,,,,,,,,
28099,Kyle,1,Mr. Garrison won't let us out of school. He thinks we're making it up.,1,Southpark,70,14,,,,,,,,,
28100,Cartman,1,You are making it up. ,1,Southpark,22,5,,,,,,,,,
28101,Stan,1,Whoa! ,1,Southpark,6,1,,,,,,,,,
28102,Cartman,1,What?,1,Southpark,5,1,,,,,,,,,
28103,Kyle,1,That was cool!,1,Southpark,14,3,,,,,,,,,
28104,Chef,1,"It's uh some kind of symbiotic, metamorphosis device.  This could mean the visitors want to communicate with us.",1,Southpark,112,18,,,,,,,,,
28105,Cartman,1,"Oh, I see. Now you're going to join in on the little joke huh?",1,Southpark,62,14,,,,,,,,,
28106,Chef,1,"It's no joke, children, this is big!",1,Southpark,36,7,,,,,,,,,
28107,Kyle,1,"Please, Chef, if I don't get out of school and get my little brother back from the aliens, my parents are gonna disown me.",1,Southpark,122,24,,,,,,,,,
28108,Chef,1,"Uuh, hold on now, hold on now.  Uhyouyouyou gotta help the children.",1,Southpark,68,12,,,,,,,,,
28109,Cartman,1,"Oh, you guys sure are going a long ways to try and scare me. I want my Salisbury steak!",1,Southpark,87,19,,,,,,,,,
28110,Chef,1,"Fire drill! Fire drill! Everybody out!  Okay children, this is your chance!",1,Southpark,75,12,,,,,,,,,
28111,Stan,1,"Killer! Thanks, Chef.",1,Southpark,21,3,,,,,,,,,
28112,Chef,1,"Mahahahahan oh man, first contact with the alien visitors. I've got to get myself ready.",1,Southpark,88,15,,,,,,,,,
28114,Cartman,1,"Oh!! You guys, my ass, seriously..!",1,Southpark,35,6,,,,,,,,,
28115,Stan,1,"Okay, Cartman, you can stop farting fire now.",1,Southpark,45,8,,,,,,,,,
28116,Cartman,1,"I would if I could, you son of a bitch!",1,Southpark,39,10,,,,,,,,,
28117,Kyle,1,"Okay, so how do we get my little brother back?",1,Southpark,46,10,,,,,,,,,
28118,Cartman,1,"Uh_—”Would you stop going on about your little brother? I know it was just a dream, I know I didn't have an anal probe, and I know that I'm not under alien control! I love to singaAbout the moona and June-a and the springaI love to singaAbout a sky of blue-a or a tea for two-a...",1,Southpark,280,56,,,,,,,,,
28119,Stan,1,What the hell was that?,1,Southpark,23,5,,,,,,,,,
28120,Kyle,1,He is under alien control. That thing in his butt is linked up to the visitors!,1,Southpark,79,16,,,,,,,,,
28121,Cartman,1,"Ah, son of a bitch!",1,Southpark,19,5,,,,,,,,,
28122,Cartman,1,"You guys, shut up. I'm not under alien control.",1,Southpark,47,9,,,,,,,,,
28123,Kyle,1,Hey!,1,Southpark,4,1,,,,,,,,,
28124,Cartman,1,Uh...,1,Southpark,5,1,,,,,,,,,
28125,Kyle,1,If you visitors can hear me- ,1,Southpark,29,6,,,,,,,,,
28126,Cartman,1,Hey...,1,Southpark,6,1,,,,,,,,,
28127,Kyle,1,"-bring me back my little brother, God damnit!",1,Southpark,45,8,,,,,,,,,
28128,Cartman,1,"Ow!  That hurts, you buttlicker!",1,Southpark,32,5,,,,,,,,,
28129,Stan,1,"Kyle, look! It's them.",1,Southpark,22,4,,,,,,,,,
28130,Kyle,1,Give me back my brother! ,1,Southpark,25,5,,,,,,,,,
28131,Stan,1,Oh my God! They've killed Kenny!,1,Southpark,32,6,,,,,,,,,
28132,Kyle,1,"You bastards! Come back here! Coomme baack!  Damn it, we were so close!",1,Southpark,71,13,,,,,,,,,
28133,Stan,1,"Hey look,  I think Kenny's okay.",1,Southpark,32,6,,,,,,,,,
28134,Kenny,1, ,1,Southpark,1,0,,,,,,,,,
28135,Stan,1,Owww.,1,Southpark,5,1,,,,,,,,,
28136,Kenny,1, ,1,Southpark,1,0,,,,,,,,,
28137,Stan,1,"Wow, poor Kenny.",1,Southpark,16,3,,,,,,,,,
28138,Kyle,1,"Now do you believe us, Cartman?",1,Southpark,31,6,,,,,,,,,
28139,Cartman,1,No!,1,Southpark,3,1,,,,,,,,,
28140,Kyle,1,"Cartman, they killed Kenny!",1,Southpark,27,4,,,,,,,,,
28141,Cartman,1,He's not dead.,1,Southpark,14,3,,,,,,,,,
28142,Stan,1,"Dude, Kenny is dead!  See?",1,Southpark,26,5,,,,,,,,,
28143,Cartman,1,"Shut up, you guys.",1,Southpark,18,4,,,,,,,,,
28144,Kyle,1,"He's dead, Cartman! ",1,Southpark,20,3,,,,,,,,,
28145,Cartman,1,"God damn it, I didn't have an anal probe!  Screw you guys, I'm goin' home.",1,Southpark,74,15,,,,,,,,,
28146,Kyle,1,"Go on and go home, you fat chicken!",1,Southpark,35,8,,,,,,,,,
28147,Cartman,1,Dildo!,1,Southpark,6,1,,,,,,,,,
28148,Kyle,1,"You're all I have left, Stan.",1,Southpark,29,6,,,,,,,,,
28149,Stan,1,"Sorry, dude. I gotta go meet Wendy Testaburger.",1,Southpark,47,8,,,,,,,,,
28150,Kyle,1,"You can't! Poor Ike must be so scared, up there all alone. You gotta help me, dude! ",1,Southpark,84,17,,,,,,,,,
28151,Stan,1,"Dude, like Chef says, I've gotta get a piece of lovin' while the gettin's hot. ",1,Southpark,79,15,,,,,,,,,
28152,Kyle,1,Rats.,1,Southpark,5,1,,,,,,,,,
28154,Cartman,1,"Hi, Mom.",1,Southpark,8,2,,,,,,,,,
28156,Cartman,1,"Well, I'm pissed off!",1,Southpark,21,4,,,,,,,,,
28158,Cartman,1,I don't want powdered donut pancake surprise. All the kids at school call me fat!,1,Southpark,81,15,,,,,,,,,
28160,Cartman,1,That's what I said.,1,Southpark,19,4,,,,,,,,,
28162,Cartman,1,No!,1,Southpark,3,1,,,,,,,,,
28164,Cartman,1,"No, Mom, leave me alone! ",1,Southpark,25,5,,,,,,,,,
28166,Cartman,1,"What? Well, that does sound pretty good.  Uh, Mom?",1,Southpark,50,9,,,,,,,,,
28168,Cartman,1,"If anybody calls or comes over, I'm not here, okay?",1,Southpark,51,10,,,,,,,,,
28170,Cartman,1,"Yeah, I want Cheesy Poofs.",1,Southpark,26,5,,,,,,,,,
28171,Kyle,1,"Well, it looks like she's not going to show up, Stan. Let's go look for the visitors now.",1,Southpark,89,18,,,,,,,,,
28172,Stan,1,But her note said she'd be here. ,1,Southpark,33,7,,,,,,,,,
28174,Stan,1,Bleech!,1,Southpark,7,1,,,,,,,,,
28176,Kyle,1,"You can't talk to Stan, Wendy. He throws up when you do.",1,Southpark,56,12,,,,,,,,,
28178,Stan,1,Bleech!,1,Southpark,7,1,,,,,,,,,
28180,Kyle,1,"Look, can you guys just get down to business so we can go find my little brother?",1,Southpark,81,17,,,,,,,,,
28182,Kyle,1,Just make sweet love down by the fire.,1,Southpark,38,8,,,,,,,,,
28185,Cartman,1,"Hey, that kind of looks like... Tom Selleck.",1,Southpark,44,8,,,,,,,,,
28188,Cartman,1,"No, Kitty, this is mah pot pie.",1,Southpark,31,7,,,,,,,,,
28190,Cartman,1,"No, Kitty, you bad kitt--!",1,Southpark,26,5,,,,,,,,,
28192,Cartman,1,"No, Kitty, it's mah pot pie!  Mom! Kitty's being a dildo!",1,Southpark,57,11,,,,,,,,,
28194,Cartman,1,What?,1,Southpark,5,1,,,,,,,,,
28195,Kyle,1,...and now I have to go home without him and my parents are going to have me killed.,1,Southpark,84,18,,,,,,,,,
28197,Kyle,1,Why?,1,Southpark,4,1,,,,,,,,,
28199,Kyle,1,"Hey. You're right, Wendy. Come on, Stan, we have to go get Cartman. ",1,Southpark,68,13,,,,,,,,,
28201,Stan,1,Bleech!,1,Southpark,7,1,,,,,,,,,
28203,Stan,1,"Hey, wait. When do I get to make sweet love? ",1,Southpark,45,10,,,,,,,,,
28205,Cartman,1,"No, Kitty, you can't have any!",1,Southpark,30,6,,,,,,,,,
28207,Cartman,1,"No, Kitty, this is mah pot pie! Bad Kitty--!  Eh, 'scuse me, Kitty.",1,Southpark,67,13,,,,,,,,,
28209,Cartman,1,"Dude, weak mom.",1,Southpark,15,3,,,,,,,,,
28210,Kyle,1,"Come on Eric, we can go play at the bus stop.",1,Southpark,45,11,,,,,,,,,
28211,Cartman,1,"I can't, my mom said...",1,Southpark,23,5,,,,,,,,,
28213,Cartman,1,"But mom, I don't want to spend time with my little friends--",1,Southpark,60,12,,,,,,,,,
28215,Cartman,1,God damn it! ,1,Southpark,13,3,,,,,,,,,
28216,Cartman,1,"You guys, I have to get home.",1,Southpark,29,7,,,,,,,,,
28217,Stan,1,"Don't be such a fraidy cat, Cartman. This rope will make sure they can't take you on board again.",1,Southpark,97,19,,,,,,,,,
28218,Cartman,1,"Oh, man, this sucks.",1,Southpark,20,4,,,,,,,,,
28219,Kyle,1,How come the visitors aren't coming for him?,1,Southpark,44,8,,,,,,,,,
28220,Stan,1,I think we have to signal them somehow.,1,Southpark,39,8,,,,,,,,,
28221,Cartman,1,Ow!,1,Southpark,3,1,,,,,,,,,
28223,Kyle,1,"Yeah! All you have to do is fart some more, Cartman, and the visitors are sure to come!",1,Southpark,87,18,,,,,,,,,
28224,Cartman,1,"Really? Uh, I don't think I have to fart anymore tonight.",1,Southpark,57,11,,,,,,,,,
28225,Kyle,1,Sure you do!,1,Southpark,12,3,,,,,,,,,
28226,Stan,1,"Come on Cartman, fart!",1,Southpark,22,4,,,,,,,,,
28227,Cartman,1,I don't wanna.,1,Southpark,14,3,,,,,,,,,
28228,Stan,1,He can't hold it in forever.,1,Southpark,28,6,,,,,,,,,
28229,Kyle,1,"Fart, damn you!",1,Southpark,15,3,,,,,,,,,
28230,Cartman,1,"Okay, that's does it! Now listen! Why is it that everything today has involved things either going in or coming out of my ass?!  I'm sick of it! It's completely immature.",1,Southpark,170,31,,,,,,,,,
28231,Stan,1,"Hey, it's happening again. ",1,Southpark,27,4,,,,,,,,,
28232,Kyle,1,"Whoa, look at that.",1,Southpark,19,4,,,,,,,,,
28233,Stan,1,"Now, do you believe this, Cartman?",1,Southpark,34,6,,,,,,,,,
28234,Cartman,1,You guys can't scare me! I know you're making it all up.,1,Southpark,56,12,,,,,,,,,
28235,Stan,1,"Cartman, there's a 80-foot satellite dish sticking out of your ass!",1,Southpark,67,11,,,,,,,,,
28236,Cartman,1,"Sure, you guys, what-ever. ",1,Southpark,27,4,,,,,,,,,
28237,Chef,1,"Oh, boy. The aliens are going to make first contact. Hey, down here, we are ready for your wisdom!  And you've only got 20 minutes before Sanford and Son is on.",1,Southpark,160,31,,,,,,,,,
28238,Cartman,1,"You guys, I am seriously getting pissed off right now! I know there is no such things as aliens!  Oh, God damn it!",1,Southpark,114,23,,,,,,,,,
28239,Mr. Garrison,1,"What the? I tell you, there's some crazy stuff going on in this town.",1,Southpark,69,14,,,,,,,,,
28241,Kyle,1,"Come down here, you stinking aliens!  Uh, uh...",1,Southpark,47,8,,,,,,,,,
28242,Stan,1,"Go on, Kyle, ask 'em for your little brother back.",1,Southpark,50,10,,,,,,,,,
28243,Kyle,1,"Vi, Visitors, this morning you took my little brother, Ike. He's the little freckled kid that looks like a football. At first, I was happy you took him away. But I've learned something today. That having a little brother... is a pretty special thing.",1,Southpark,250,44,,,,,,,,,
28244,Stan,1,Yeah.,1,Southpark,5,1,,,,,,,,,
28245,Kyle,1,"Ah, heck, Mr. Visitors, I'm just a kid all alone in this crazy world, but if you could find it in your hearts or whatever you have, to give my brother back to me, it sure would make my life brighter again.",1,Southpark,205,42,,,,,,,,,
28246,Stan,1,"That was beautiful, dude.",1,Southpark,25,4,,,,,,,,,
28247,Kyle,1,Did it work?,1,Southpark,12,3,,,,,,,,,
28248,Stan,1,"No, they're leaving.",1,Southpark,20,3,,,,,,,,,
28249,Kyle,1,"Hey, you scrawny-eyed shithead, what the fuck is wrong with you?! You must be some kind of fucking asshole to be able to ignore a crying child!",1,Southpark,143,27,,,,,,,,,
28250,Stan,1,"Whoa, dude!",1,Southpark,11,2,,,,,,,,,
28251,Kyle,1,You know what you assholes like! You like to fuck! And shit! And fuck! And fuck! And fuck! And fuck!,1,Southpark,100,20,,,,,,,,,
28252,Stan,1,"Hey Wendy, what's a dildo? ",1,Southpark,27,5,,,,,,,,,
28254,Kyle,1,"Ike, jump down, now! For the love of God, Ike, jump!",1,Southpark,52,11,,,,,,,,,
28258,Kyle,1,"Come on, Ike! I promise I'll be nice to you from now on!",1,Southpark,56,13,,,,,,,,,
28261,Cartman,1,What the hell are they talking about?,1,Southpark,37,7,,,,,,,,,
28265,Kyle,1,Ike!,1,Southpark,4,1,,,,,,,,,
28267,Kyle,1,Ike! Do your impersonation of David Caruso's career!,1,Southpark,52,8,,,,,,,,,
28270,Cartman,1,"You guys, get me down from here!  Ow! Help! Sons o' bitches! Dildos!",1,Southpark,68,13,,,,,,,,,
28271,Stan,1,"Phew, I'm sure glad that's over with.",1,Southpark,37,7,,,,,,,,,
28272,Kyle,1,"Yeah. Boy, am I glad to see you, Ike.",1,Southpark,37,9,,,,,,,,,
28274,Chef,1,"Wait, where are you going, alien visitors? Come back!",1,Southpark,53,9,,,,,,,,,
28276,Chef,1,"Well, it's in the bedroom, ladies. Come on in.",1,Southpark,46,9,,,,,,,,,
28277,Kyle,1,"Come on, Ike, we can make it just in time for dinner. ",1,Southpark,54,12,,,,,,,,,
28278,Stan,1,"Thanks for your help, Wendy.",1,Southpark,28,5,,,,,,,,,
28280,Stan,1,"Hey, I didn't throw up.",1,Southpark,23,5,,,,,,,,,
28282,Stan,1,Bleech! ,1,Southpark,8,1,,,,,,,,,
28284,Stan,1,Sorry.,1,Southpark,6,1,,,,,,,,,
28286,Stan,1,Cool.,1,Southpark,5,1,,,,,,,,,
28288,Stan,1,I think it's part of a Cheesy Poof. ,1,Southpark,36,8,,,,,,,,,
28290,Stan,1,"That's uummm... a hamburger from... that's from, like, two days ago.",1,Southpark,68,11,,,,,,,,,
28292,Stan,1,I don't know what the hell that is...,1,Southpark,37,8,,,,,,,,,
28293,Stan,1,"Gee, the bus'll be here any minute, and Cartman still isn't around.",1,Southpark,67,12,,,,,,,,,
28294,Kyle,1,"Yeh, we're running out of friends.",1,Southpark,34,6,,,,,,,,,
28295,Stan,1,I wonder what that thing was that the visitors gave the cows.,1,Southpark,61,12,,,,,,,,,
28298,Cartman,1,Puh!,1,Southpark,4,1,,,,,,,,,
28299,Stan,1,"Oh, hey Cartman.",1,Southpark,16,3,,,,,,,,,
28300,Kyle,1,"Wow Cartman, the visitors dropped you off just in time to go to school.",1,Southpark,71,14,,,,,,,,,
28301,Cartman,1,"Ah, man, I had this crazy nightmare last night.",1,Southpark,47,9,,,,,,,,,
28302,Stan,1,"Really, what about?",1,Southpark,19,3,,,,,,,,,
28303,Cartman,1,"Well, I was standing out in a field, and I had this huge satellite dish sticking out of my butt. And then there were... hundreds of cows and aliens, and then I went up on the ship and Scott Baio gave me pinkeye.",1,Southpark,211,43,,,,,,,,,
28304,Stan,1,"That wasn't a dream, Cartman. That really happened.",1,Southpark,51,8,,,,,,,,,
28305,Cartman,1,Alright. Why don't I have pinkeye then?,1,Southpark,39,7,,,,,,,,,
28306,Kyle,1,"Cartman, you do have pinkeye!",1,Southpark,29,5,,,,,,,,,
28307,Cartman,1,"Ahh, son of a bitch!",1,Southpark,20,5,,,,,,,,,
28308,Kyle,2,"Hey Stan, did you see that rainbow this morning?",1,Southpark,48,9,,,,,,,,,
28309,Stan,2,"Yeah, it was huge.",1,Southpark,18,4,,,,,,,,,
28310,Cartman,2,"Heh, I hate those things.",1,Southpark,25,5,,,,,,,,,
28311,Kyle,2,Nobody hates rainbows.,1,Southpark,22,3,,,,,,,,,
28312,Stan,2,"Yeah, what's there to hate about rainbows?",1,Southpark,42,7,,,,,,,,,
28313,Cartman,2,"Well, you know, you'll just be sitting there, minding your own business, and they'll come, marching in and crawl up your leg and start biting the inside of your ass, and you'll be all like, ""Hey, get out of my ass you stupid rainbows!"" ",1,Southpark,236,44,,,,,,,,,
