index,character,episode,line,season
22403,Leonard,7, Now we‰Ûªre getting somewhere.,5
22404,Penny,7, What does your gut tell you?,5
22405,Leonard,7, Go ask Penny; she‰Ûªll know what to do.,5
22406,Scene,7, The apartment. Sheldon is adjusting a device on his arm.,5
22407,Sheldon,7," Hello, Howard. I‰Ûªve realized that you scaring me was all in jest. Allow me to say, job well done. (Grabs his own hand. Electrocutes himself.) Perfect.",5
22408,Leonard,7, What are you doing?,5
22409,Sheldon,7, Science. You wouldn‰Ûªt understand.,5
22410,Leonard,7," Hey, well, see you. I‰Ûªm going out. (Starts to go out. Doesn‰Ûªt.)",5
22411,Sheldon,7, I thought you were leaving the apartment.,5
22412,Leonard,7," Yeah, me, too. I can‰Ûªt make up my mind.",5
22413,Sheldon,7, Are you concerned because the world is filled with big dogs and bullies?,5
22414,Leonard,7, No. I‰Ûªm having a moral crisis.,5
22415,Sheldon,7," Well, if it‰Ûªs of any help, I‰Ûªve read all the great moral philosophers, including Dr. Seuss.",5
22416,Leonard,7," Oh, what the hell. I‰Ûªm supposed to go see that girl from the comic book store, Alice, but I don‰Ûªt know if I should, because I‰Ûªm going out with Priya, but she‰Ûªs in India.",5
22417,Sheldon,7," All right. So the topic at hand is sexual fidelity. Probably won‰Ûªt be relying on Seuss here. Although One Fish, Two Fish, Red Fish, Blue Fish might be surprisingly applicable. Go on.",5
22418,Leonard,7," Well, they say at the end of your life, you regret the stuff you didn‰Ûªt do more than the stuff that you did, and I‰Ûªm pretty sure Alice is the stuff I want to do.",5
22419,Sheldon,7," You know, the German philosopher, Friedrich Nietzsche, believed that morality is just a fiction used by the herd of inferior human beings to hold back the few superior men.",5
22420,Leonard,7, That actually does help.,5
22421,Sheldon,7, It‰Ûªs worth noting that he died of syphilis.,5
22422,Leonard,7," Screw it, I‰Ûªm going.",5
22423,Sheldon,7," On your way home, will you pick up some orange juice?",5
22424,Leonard,7, Do you mind? I‰Ûªm questioning a lot of things in my life right now.,5
22425,Sheldon,7, Is one of those things your fondness for orange juice?,5
22426,Leonard,7, No.,5
22427,Sheldon,7," Great. Tropicana, no pulp.",5
22428,Scene,7, Howard‰Ûªs house. Sheldon rings the doorbell.,5
22429,Howard,7," Hey, Sheldon.",5
22430,Bernadette (off),7, Who is it?,5
22431,Sheldon,7," It‰Ûªs me, Sheldon, Mrs. Wolowitz.",5
22432,Howard,7," That‰Ûªs not my mom, it‰Ûªs Bernadette.",5
22433,Sheldon,7, Really? That‰Ûªs very unsettling.,5
22434,Bernadette,7," Hi, Sheldon.",5
22435,Sheldon,7, Hi.,5
22436,Howard,7, What‰Ûªs up?,5
22437,Sheldon,7," It just occurred to me that I never formally congratulated you on your pending nuptials. So I hopped on the first bus and hightailed it down here to shake your hand. Put ‰Û÷er there, you old so-and-so.",5
22438,Howard,7," Well, I, I‰Ûªm gonna see you at work in 12 hours, don‰Ûªt you think it could have waited until then?",5
22439,Sheldon,7," Holy smoke, why didn‰Ûªt I think of that? You‰Ûªre a better man than I, Howard Wolowitz. You put ‰Û÷er there, you son of a gun!",5
22440,Howard,7, Whatever. (Takes his hand. Starts to be electrocuted) My‰Û_ oh‰Û_ it‰Ûªs‰Û_ (Clutches heart and collapses),5
22441,Bernadette,7," Oh, my God, Howard! What did you do?",5
22442,Sheldon,7, It was a harmless Halloween prank. Look.,5
22443,Bernadette,7, Howard has a heart condition! You know that!,5
22444,Sheldon,7," Well, I thought he made that up. Isn‰Ûªt hypochondria a common idiosyncrasy of Jewish people?",5
22445,Bernadette,7," This is adrenaline, we‰Ûªre gonna have to inject it into his heart.",5
22446,Sheldon,7, We are?,5
22447,Bernadette,7," You are. I‰Ûªm not strong enough to get it through his chest plate, and we‰Ûªve only got one shot.",5
22448,Sheldon,7," Oh, no! I can‰Ûªt!",5
22449,Bernadette,7, Hurry! We‰Ûªre running out of time!,5
22450,Sheldon,7, Okay.,5
22451,Bernadette,7, Just do it!,5
22452,Sheldon,7," Oh, God! One, two, three!",5
22453,Howard,7," Trick or treat, bubbeleh.",5
22454,Sheldon,7," What? No. You mean this was all a ruse? Oh, how could I be so stu‰Û_ (puts hand to forehead. Electrocutes himself).",5
22455,Scene,7, Alice‰Ûªs apartment. Alice and Leonard are kissing.,5
22456,Leonard,7," Damn it, I can‰Ûªt. I can‰Ûªt, I can‰Ûªt do this.",5
22457,Alice,7," Uh, is it my tongue stud? ‰Û÷Cause if that freaks you out, you‰Ûªre in for a real surprise later on.",5
22458,Leonard,7," No, no, no. I, I can‰Ûªt do this. Believe me, I really want to.",5
22459,Alice,7, But?,5
22460,Leonard,7, But I kind of have a girlfriend.,5
22461,Alice,7, Are you kidding?,5
22462,Leonard,7," You‰Ûªre cool with you and me just being friends, right?",5
22463,Alice,7, I don‰Ûªt believe this.,5
22464,Leonard,7," Wait, I don‰Ûªt, which part?",5
22465,Alice,7," I‰Ûªm so stupid. I thought for once I‰Ûªd met a good guy, but you‰Ûªre just another jackass.",5
22466,Leonard,7," Oh, no, no, you have it wrong. No. I, I was going to be a jackass, but I stopped myself. I stayed a good guy, so, I‰Ûªm gonna pass on the sex. But you should know, that‰Ûªs not a comment on your hotness but on my goodness. That‰Ûªs kind of my superpower. I‰Ûªm, like, Captain Good Guy.",5
22467,Scene,7, Leonard being ejected into the corridor.,5
22468,Leonard,7, It‰Ûªs okay. Did the right thing. You idiot!,5
22469,Scene,7, The apartment. Leonard is on skype.,5
22470,Leonard,7," Hey, Priya.",5
22471,Priya,7," Hey, sweetheart. How‰Ûªs it going?",5
22472,Leonard,7," Uh, not so good. We have to talk.",5
22473,Priya,7," Oh, sounds serious. What‰Ûªs up?",5
22474,Leonard,7," Okay, uh, here it is. I met this girl and I kissed her, and I feel terrible about it. But it‰Ûªs done, it‰Ûªs never gonna happen again. And I am so, so sorry.",5
22475,Priya,7," Leonard, relax. It‰Ûªs okay.",5
22476,Leonard,7, It is?,5
22477,Priya,7," Yeah, these things happen. They happen to everybody.",5
22478,Leonard,7," Oh, my God, you are amazing. I mean, I don‰Ûªt deserve you. Wh, what do, what do you mean everybody?",5
22479,Priya,7," Leonard, I didn‰Ûªt know if I should tell you, but I kind of cheated on you, too.",5
22480,Leonard,7," Uh, kind of?",5
22481,Priya,7," A couple of weeks ago, I slept with my ex-boyfriend. So, I guess we both messed up a little.",5
22482,Leonard,7," No, no, I messed up a little. You messed up a lot.",5
22483,Priya,7," Well, it‰Ûªs not a competition.",5
22484,Leonard,7," Oh yeah, it is, and you won. I, I, I‰Ûªm, I‰Ûªm sorry, I have to go. I don‰Ûªt believe this.",5
22485,Sheldon (leaping out of the base of the sofa),7," Bazinga, punk. Now we‰Ûªre even.",5
22486,Scene,8, The apartment.,5
22487,Penny,8," So, Bernadette, how goes the hunt for bridesmaid dresses?",5
22488,Bernadette,8," Well, if you don‰Ûªt mind looking like an orange traffic cone, great.",5
22489,Amy,8," Girlfriends, I have the answer to our dress problems.",5
22490,Bernadette,8, Really?,5
22491,Amy,8," Twelve years ago, my cousin Irene and her entire family died in a horrific carbon monoxide accident the night before her wedding.",5
22492,Bernadette,8, That‰Ûªs horrible.,5
22493,Amy,8," Yes and no. All those bridesmaids dresses remain unused and available to us for free. So it seems that cloud of odourless deadly gas had a silver lining after all. Check it out, still in the bags. The gowns, not the bridesmaids.",5
22494,Bernadette,8, I don‰Ûªt know. Dead people‰Ûªs dresses?,5
22495,Penny,8," Yeah, and cap sleeves? U-u-uh.",5
22496,Amy,8," Uh, I was hoping you wouldn‰Ûªt notice. Irene was always a slave to a good bargain when it came to clothes, and sadly as it turned out, space heaters.",5
22497,Sheldon,8," Ladies, please. These four walls once housed an intellectual salon where the mind received nourishment as well as the stomach. But through no one‰Ûªs fault, Penny, the quality of dinner conversation in this apartment has declined. And again, I‰Ûªm looking at no one in particular, Penny.",5
22498,Leonard,8," Fine. What would you like to talk about, Sheldon?",5
22499,Howard,8," What would you like to talk about, Sheldon? Why do you hate us?",5
22500,Sheldon,8, I‰Ûªve prepared a number of topics that should appeal to both the advanced and novice conversationalists.,5
22501,Penny,8," Okay, that time you looked at me.",5
22502,Amy,8, Who didn‰Ûªt? Your skin is like alabaster. Do you even have pores?,5
22503,Sheldon,8," Topic one. Faster-than-light particles at CERN, paradigm-shifting discovery or another Swiss export as full of holes as their cheese? And converse.",5
22504,Penny,8," All right, who wants to go to my apartment and look at bridal magazines?",5
22505,Bernadette,8," Oh, me.",5
22506,Penny,8," Through no one‰Ûªs fault, Sheldon, we‰Ûªre leaving.",5
22507,Amy,8, Wait for moi.,5
22508,Sheldon,8, You‰Ûªre leaving?,5
22509,Amy,8," Sheldon, sometimes you forget, I‰Ûªm a lady. And with that comes an oestrogen fuelled need to page through thick glossy magazines that make me hate my body.",5
22510,Sheldon,8," Ah. New topic. Women, delightfully mysterious or bat-crap crazy?",5
22511,Raj,8," Totally. What‰Ûªs wrong with cap sleeves? If you have the right figure for it, they‰Ûªre adorable.",5
22512,Scene,8, The cafeteria.,5
22513,Leonard,8," Hey, Amy, what brings you to our neck of the woods?",5
22514,Amy,8, Your neurology department loaned me a culture of prions for my research on bovine spongiform encephalopathy.,5
22515,Sheldon,8, She popped by to borrow a cup of mad cow disease.,5
22516,Amy,8," It‰Ûªs hard to make degenerative brain maladies hilarious, and yet somehow you do it.",5
22517,Howard,8, That‰Ûªs fun to have in a lunchroom.,5
22518,Amy,8," The real fun starts when you get to pick the rat you‰Ûªre going to feed it to, and maybe you choose the beady-eyed little mother who‰Ûªs been biting you all week.",5
22519,Howard,8," Please, we‰Ûªre eating. Can we get that off the table and change the subject?",5
22520,Sheldon,8, Can we? Stand back while I turn this conversation into a conver-sensation.,5
22521,Leonard,8," This time, it‰Ûªs your fault.",5
22522,Sheldon,8," I have 100 alphabetized topics from artichoke, come on, people, it‰Ûªs just a giant thistle, to zzz, the onamona-poetry of sleep.",5
22523,Leonard,8," Amy, how long would it take for that mad cow disease to kill me?",5
22524,Amy,8," I don‰Ûªt know, four or five years.",5
22525,Leonard,8," No, it‰Ûªs not gonna do it.",5
22526,Howard,8, Oy. Bernadette keeps texting me pictures of Penny in bridesmaid dresses.,5
22527,Amy,8, They‰Ûªre out shopping right now?,5
22528,Howard,8, Yeah.,5
22529,Amy,8, Just the two of them?,5
22530,Howard,8, I guess.,5
22531,Amy,8," That‰Ûªs cool, that‰Ûªs cool.",5
22532,Howard,8, Why are they asking me about this stuff? What guy knows what a sweetheart neckline is? (Raj raises his hand),5
22533,Scene,8, The apartment. Leonard is horseracing on a Kinnect game.,5
22534,Leonard,8," Leonard‰Ûªs coming down the home stretch! Come on, horsey, you can do this! Damn. Come on, thigh muscles, you can do this! Yes! First place. I would have been a great jockey if I weren‰Ûªt too tall. And scared of horses. Sheldon, you‰Ûªre up.",5
22535,Sheldon,8, What?,5
22536,Leonard,8," Come on, it‰Ûªs your turn. We said we‰Ûªd get more fresh air.",5
22537,Sheldon,8," Sorry. I‰Ûªm a little distracted. I can‰Ûªt seem to get in touch with Amy. I tried e-mail, video chat, tweeting her, posting on her Facebook wall, texting her, nothing.",5
22538,Leonard,8, Did you try calling her on the telephone?,5
22539,Sheldon,8," The telephone. You know, Leonard, in your own simple way, you may be the wisest of us all. Voice mail. Curiouser and curiouser.",5
22540,Leonard,8," If you‰Ûªre worried, we can go over there and see if she‰Ûªs all right.",5
22541,Sheldon,8," Okay. You know, I heard in the news a bobcat has been spotted in her neighbourhood.",5
22542,Leonard,8, I don‰Ûªt think Amy was eaten by a bobcat.,5
22543,Sheldon,8, Who thinks Amy was eaten by a bobcat?,5
22544,Leonard,8, You do?,5
22545,Sheldon,8," Leonard, I was just mentioning an interesting local news item. Now, thanks to you, I‰Ûªm worried Amy‰Ûªs been eaten by a bobcat.",5
22546,Leonard,8, Forget about the bobcat.,5
22547,Sheldon,8, How can I? You won‰Ûªt stop talking about it.,5
22548,Scene,8, Amy‰Ûªs apartment. Amy is playing the harp.,5
22549,Amy (singing),8," Everybody hurts, sometimes everybody cries. Everybody hurts, sometimes.",5
22550,Sheldon (outside),8, She sounds weepy. I don‰Ûªt like weepy. Let‰Ûªs go.,5
22551,Leonard,8," Uh, she‰Ûªs your friend. Step up.",5
22552,Leonard,8," (Knock, knock, knock) Amy. (Knock, knock, knock) Amy. (Knock, knock, knock) Amy. Bye.",5
22553,Sheldon,8, Where are you going?,5
22554,Leonard,8," I‰Ûªm single, I don‰Ûªt need this crap.",5
22555,Amy,8," Sheldon, what are you doing here?",5
22556,Sheldon,8, You didn‰Ûªt respond to any of my electronic communications.,5
22557,Amy,8, I wanted to be alone.,5
22558,Sheldon,8, Would you like to talk about it? And keep in mind that no is a perfectly viable answer.,5
22559,Amy,8," Sheldon, my world is crumbling around me.",5
22560,Sheldon,8," Point of order. As you‰Ûªre in distress, it would be customary for me to offer you a hot beverage. But I‰Ûªm a guest in your home, so it would be customary for you to offer me a beverage. How do you want to proceed vis-a-vis beverages?",5
22561,Amy,8, It doesn‰Ûªt matter. Nothing matters.,5
22562,Sheldon,8," If you‰Ûªd like to take your mind off what‰Ûªs troubling you, uh, word on the street is a bobcat has been spotted.",5
22563,Amy,8, Penny and Bernadette went shopping for bridesmaids dresses without me.,5
22564,Sheldon,8, And that made you feel sad?,5
22565,Amy,8, Yes.,5
22566,Sheldon,8," I knew it. Just keep going, I guess I‰Ûªm good at this.",5
22567,Amy,8," It‰Ûªs just, I thought they liked hanging out with me, but I guess I was fooling myself.",5
22568,Sheldon,8," When they were over here, did you fail to offer them a beverage? ‰Û÷Cause I can see how that could stick in someone‰Ûªs craw.",5
