index,episode,season,line
2639,2,2,"Fart:Ê(singing over a montage formed from MortyÕs imagination) The world can be one together / Cosmos without hatred / Stars like diamonds in your eyes. / The ground can be space (space, space, space, space) / With feet marching toward a peaceful sky. / All the moonmen want things their way / But we make sure they see the sun. / Goodbye, moonmen / You say goodbye, moonmen. / GoodbyÑ"
2640,2,2,
2641,2,2,"Rick:Ê*holding a golf club* Shut the fuck up about moonmen! This isnÕt a musical number. This is a fucking operation, we gotta be cool and fucking lay low!"
2642,2,2,
2643,2,2,[Trans. Jerryboree]
2644,2,2,
2645,2,2,(A roomful of Jerrys on computers forward each other joke emails.)
2646,2,2,
2647,2,2,"Random Jerry:Ê*opens email and laughs* Duck, duck, birdie? (All Jerrys open emails and laugh.) Very funny!"
2648,2,2,
2649,2,2,Jerry:ÊHere comes another funnyÉ
2650,2,2,
2651,2,2,"Other Jerry:ÊHahaha! Oh, this place is great."
2652,2,2,
2653,2,2,Jerry:ÊI almost wish I could stay longer than one day.
2654,2,2,
2655,2,2,Other Jerry:Ê*suddenly serious* You just might.
2656,2,2,
2657,2,2,Jerry:ÊW-What do you mean?
2658,2,2,
2659,2,2,[Trans. Room of Forgotten Jerrys]
2660,2,2,
2661,2,2,(The other Jerry from before leads our Jerry inside.)
2662,2,2,
2663,2,2,"Other Jerry:ÊThese are the Jerrys whose Ricks and Mortys never came back. (Forgotten Jerrys stand, sit, and lie around the room, generally looking despondent.) ÉThey live here now."
2664,2,2,
2665,2,2,Jerry:ÊUuuumÉ
2666,2,2,
2667,2,2,[Trans. GearheadÕs place]
2668,2,2,
2669,2,2,(Gearhead continues working on the car while the others watchÊBall Fondlers. The show is cut off by Breaking News.)
2670,2,2,
2671,2,2,Gear Anchor:ÊNo gear turnings as of yet in the curious case of these unidentified humanoid fugitives (An image of Rick and Morty in the car as Rick was adjusting the seat settings appears onscreen.) reportedly at large somewhere within the Gear System.
2672,2,2,
2673,2,2,Rick:ÊSon of aÉ *approaches Fart* Why were the Gromflomites holding you prisoner? What the fuck is so valuable about you?
2674,2,2,
2675,2,2,"Fart:ÊI am no more valuable than life itself. However, I am able to alter the composition of atoms, like this. (An electric fuzz seems to go through the gaseous cloud and a lump of gold materializes, dropping to the ground beneath him.) That was oxygen. I added seventy-one protons to it."
2676,2,2,
2677,2,2,"Rick:Ê*picks up the gold* Ah, terrific. The fart that pooped gold. No wonder every cop in the system is lookinÕ for us! *pockets gold* Any species that gets a hold of this thing is gonna use it to take over the galaxy. Do you know how inconvenient thatÕs gonna be to my work?"
2678,2,2,
2679,2,2,(Sirens sound outside. Rick rushes to the window and sees police in flying vehicles have surrounded the place.)
2680,2,2,
2681,2,2,Rick:ÊSomebody dropped the dime on us. GearheadÉ *turns around*
2682,2,2,
2683,2,2,"Gearhead:Ê*pointing a gun at Rick* IÕm sorry, Rick. The reward on your head is too high. And like you always say, you gotta look out for Number One."
2684,2,2,
2685,2,2,"Rick:ÊNumber One isÊme, asshole! YouÕre supposed to be my friend!"
2686,2,2,
2687,2,2,Gearhead:ÊFriend? Do you even know my real name? ItÕs Revolio Clockberg Junior. I belong to an entireÊspeciesof gear people. Calling me ÔGearheadÕ is like calling a Chinese person ÔAsia-face.Õ
2688,2,2,
2689,2,2,"(Rick notices a nearby box of twigs, marked with a warning. He throws them at Gearhead and they get caught in his mouth, causing him to drop the gun.)"
2690,2,2,
2691,2,2,"Gearhead:ÊNo, not twigs!"
2692,2,2,
2693,2,2,"(Rick kicks Gearhead in the crotch, removes his gear-testicles, pulls two gears out of his mouth, and shoves the gear-testicles in their place while Gearhead moans in pain, clutching his mouth and groin.)"
2694,2,2,
2695,2,2,"Rick:ÊTwo things I wanna make clear to everybody in this room. Never betray me, and itÕs time to go."
2696,2,2,
2697,2,2,"(Rick, Morty, and Fart get in the car and fly out through a window. Two gear police enter.)"
2698,2,2,
2699,2,2,Gear Policeman #1:ÊNobody move!
2700,2,2,
2701,2,2,"(Gearhead waves his hands, trying to communicate. The officers see how heÕs been disfigured.)"
2702,2,2,
2703,2,2,Gear Policeman #2:ÊOh my god.
2704,2,2,
2705,2,2,Gear Policeman #1:ÊAre thoseÉ?
2706,2,2,
2707,2,2,(Both vomit oil and metal.)
2708,2,2,
2709,2,2,[Trans. Ext. Gear World]
2710,2,2,
2711,2,2,"(Rick leads police on a flying chase, shooting and driving at the same time. Numerous police cars crash, killing officers and civilians.)"
2712,2,2,
2713,2,2,"Rick:ÊHey Morty, remember when you said selling a gun was as bad as pulling the trigger? How do you feel about all these people getting killed because of your choices?"
2714,2,2,
2715,2,2,"Morty:ÊI did the right thing, Rick!"
2716,2,2,
2717,2,2,Rick:ÊTell that to GearheadÕs gearsticles.
2718,2,2,
2719,2,2,Morty:ÊYou did that!
2720,2,2,
2721,2,2,"Rick:ÊWrong! IÕd be playinÕ Roy right now. At a certain point, my hands are tied, Morty."
2722,2,2,
2723,2,2,(Both don expressions of surprise as helicopters appear in front of them. Rick quickly steers the craft away and the chase continues.)
2724,2,2,
2725,2,2,[Trans. Forgotten Jerrys room]
2726,2,2,
2727,2,2,"Jerry:Ê*playing poker with other Jerrys, sighs* I canÕt believe Rick did this. This is the eighth to the last straw."
2728,2,2,
2729,2,2,Bearded Jerry:ÊAnte up.
2730,2,2,
2731,2,2,Jerry:ÊYou know what? *throws down cards* Screw it! I have a better gamble for your guys. *leans forward* I say we escape.
2732,2,2,
2733,2,2,(Other Jerrys stare at him for several seconds.)
2734,2,2,
2735,2,2,"Bearded Jerry:ÊIf you want to leave, you can just go out the front door."
2736,2,2,
2737,2,2,Tank-top Jerry:ÊYou think weÕre kept here against our will? That would beÊillegal.
2738,2,2,
2739,2,2,"Jerry:ÊButÉ If you can leave, then why are you still here?"
2740,2,2,
2741,2,2,Buzzcut Jerry:ÊSame reason as you. *looks to other Jerrys for confirmation* ÉWeÕre Jerrys.
2742,2,2,
2743,2,2,(Jerry stands in disgust.)
2744,2,2,
2745,2,2,[Trans. Jerryboree lobby]
2746,2,2,
2747,2,2,(Jerry is marching out.)
2748,2,2,
2749,2,2,Jerry:ÊIÕm leaving.
2750,2,2,
2751,2,2,"Jerry-Sitter:ÊOkay then, that was always allowed."
2752,2,2,
2753,2,2,[Trans. Gearworld]
2754,2,2,
2755,2,2,"(The chase is still on. Rick stops his vehicle, and Gromflomite ships pass him, giving him a chance to shoot them. He drives off again and pulls out a gun.)"
2756,2,2,
2757,2,2,"Rick:ÊMorty, take the wheel!"
2758,2,2,
2759,2,2,(Rick and Morty clumsily swap seats.)
2760,2,2,
2761,2,2,"Morty:ÊWhoa, whoa!"
2762,2,2,
2763,2,2,Rick:ÊWhoa!
2764,2,2,
2765,2,2,(Rick climbs into his seat as Morty buckles up.)
2766,2,2,
2767,2,2,"Rick:ÊGeez, dammit, Morty! Who taught you to fly this thing?! *laughs* Haha, IÕm kidding, I know thatÕs on me."
2768,2,2,
2769,2,2,"Morty:ÊUm, Rick!"
2770,2,2,
2771,2,2,"(An enormous craft lowers down before them. At this point, the car is surrounded.)"
2772,2,2,
2773,2,2,"Rick:ÊShit. Well, I guess this is it."
2774,2,2,
2775,2,2,"Fart:ÊMorty, crack the window."
2776,2,2,
2777,2,2,"(Morty open the window and Fart flies out, entering a gear policecar and entering the officerÕs mind.)"
2778,2,2,
2779,2,2,Fart:ÊI wonder why Greg is always so critical of my girlfriend.
2780,2,2,
2781,2,2,"Officer:ÊWellÉ HeÕd probably like to have me to himself, thatÕs how friends are."
2782,2,2,
2783,2,2,Fart:ÊOr does he wantÊherÊto himself?
2784,2,2,
2785,2,2,(Fart induces an image in the officerÕs mind of Greg having sex with his girlfriend. ÒGoodbye MoonmenÓ begins again.)
2786,2,2,
2787,2,2,Fart:ÊThe world can be one together / Cosmos without hatred / Stars like diamonds in your eyes.
2788,2,2,
2789,2,2,Officer:Ê*anguished* My life is a fucking joke.
2790,2,2,
2791,2,2,"(He crashes his cruiser, setting off a chain of destruction of police and government vehicles as Fart continues singing. Rick and Morty look on from the car, shocked.)"
2792,2,2,
2793,2,2,"Fart:ÊGoodbye, moonmen. / You say, goodbye, moonmen."
2794,2,2,
2795,2,2,(The destruction beings to kill civilians of Gearworld.)
2796,2,2,
2797,2,2,"Fart:ÊGoodbye, moonmenÉ (Fart floats back in through the window and the song ends.) Alright, letÕs proceed."
2798,2,2,
2799,2,2,"Rick:ÊDamn. CanÕt blame that on the dog. ÉTalk about silent but deadly. I-IÕve seen some nerve gas but ga- th-this gas got some nerve! Haha, you know what IÕm sayinÕ?"
2800,2,2,
2801,2,2,Morty:Ê*not amused* Are you done?
2802,2,2,
2803,2,2,"Rick:ÊIÕll let you know, Morty. Gone with the wind, am I right? If you donÕt like that one, Morty, an alt on that one could be, likeÉif I said Gasablanca! ÉAlright, IÕm done. (Morty starts driving.) LetÕs get to the Promethean Nebula, so my grandson can finish savinÕ a life!"
2804,2,2,
2805,2,2,"[Trans. Cross-temporal asteroid, customs]"
2806,2,2,
2807,2,2,"(Jerry walks through a set of sliding doors and gets in line, intent on finding a way back home. He approaches the window.)"
2808,2,2,
2809,2,2,Garblovian:ÊGa-ga blahg blahg?
2810,2,2,
2811,2,2,"Jerry:ÊUmÉ Earth, please?"
2812,2,2,
2813,2,2,(The alien stamps a ticket and passes it to Jerry.)
2814,2,2,
2815,2,2,Jerry:ÊUmÉ Is thisÉ Do I pay?
2816,2,2,
2817,2,2,Garblovian:ÊAgah blahg-blah! (Jibberish continues as Jerry rushes away. Other aliens heckle him.)
2818,2,2,
2819,2,2,Jerry:ÊSorry!
2820,2,2,
2821,2,2,[Trans. Ext. Cross-temporal asteroid]
2822,2,2,
2823,2,2,(Jerry passes a homeless alien holding a sign that says ÒWHY LIE? WILL USE GLEMS FOR GLOOBIES!Ó He then spots a creature that appears somewhat like a small hairless dog.)
2824,2,2,
2825,2,2,"Jerry:ÊHmm. HmmÉ *hesitantly makes to pet the creature, but its face suddenly splays out in a tentacle formation* Agh! *runs away*"
2826,2,2,
2827,2,2,"(Jerry runs into an alleyway where heÕs met by a shirtless Garblovian, holding out a cup.)"
2828,2,2,
2829,2,2,Garblovian:ÊAgah blahg blahg?
2830,2,2,
2831,2,2,Jerry:ÊI donÕtÉ
2832,2,2,
2833,2,2,Garblovian:Ê*angrily* Agah blahg!
2834,2,2,
2835,2,2,Jerry:ÊWhat do you want?
2836,2,2,
2837,2,2,Garblovian:Ê*holds out cup* Agah blahg blahÑ
2838,2,2,
2839,2,2,(The alien suddenly explodes into bluish goo. Some of it gets on Jerry.)
2840,2,2,
2841,2,2,Jerry:ÊOh! *looks at self and begins panicking* AhahaaaahhhhhÉ.
2842,2,2,
2843,2,2,"(Two smaller Garblovians run up to Jerry, jabbering and holding out cups. Jerry runs away, and one drinks some of the bluish goo from its cup.)"
2844,2,2,
2845,2,2,Jerry:Ê*wiping goo off himself* UhhhÉ HuhhhÉ. (Stumbles upon two fleshy alien creatures mid-coitus.) Oooh! *runs away*
2846,2,2,
2847,2,2,"(Jerry now sits on a lone bench under a streetlight, looking around the alien world in obvious fear and flinching at strange noises.)"
2848,2,2,
2849,2,2,[Trans. Int. Jerryboree]
2850,2,2,
2851,2,2,"(Jerry walks back inside, hanging his head. The Jerry-Sitter smiles cheerfully. He approaches some of the same Jerrys from before. TheyÕre trying to set up a television.)"
2852,2,2,
2853,2,2,"Tank-top Jerry:ÊHey, are you the one that left?"
2854,2,2,
2855,2,2,Jerry:Ê*single nod*
2856,2,2,
2857,2,2,Tank-top Jerry:ÊI get it. ItÕsÉ uhÉ a hassle out there.
2858,2,2,
2859,2,2,Jerry:Ê*suddenly less forlorn* Right? Who needs that?
2860,2,2,
2861,2,2,Other Jerrys:Ê*to one another* Right? Not me.
2862,2,2,
2863,2,2,"Paul:ÊOh-ho, not us!"
2864,2,2,
2865,2,2,Jerry:ÊUhÉ Who are you?
2866,2,2,
2867,2,2,"Paul:ÊOh, excuse me.ÊPaul Fleishman. *shakes JerryÕs hand* Infinite timelines! In some of them Beth remarries."
2868,2,2,
2869,2,2,Jerry:ÊÉGeezÉ
2870,2,2,
2871,2,2,"Paul:ÊDonÕt worry. I treat Beth very well, and I do not overstep my bounds with Morty. Every kid needs a dad, but thereÕs no replacing you. Hey, you wanna give us a hand with this? *gestures to the TV* WeÕre trying to figure out how to get the sound coming through the stereo instead of the TV. I-I-I donÕtÑItÕs very difficult."
2872,2,2,
2873,2,2,"Jerry:ÊOh. Uh, well, is there an Aux input?"
2874,2,2,
2875,2,2,"Tank-top Jerry:ÊI tried that, but thereÕs two different colors."
2876,2,2,
2877,2,2,(Pans out to show several clusters of Jerrys also working on identical television sets.)
2878,2,2,
2879,2,2,Various Jerrys:ÊUhÉ ThereÕs two different colors.
2880,2,2,
2881,2,2,[Trans. Promethean Nebula]
2882,2,2,
2883,2,2,(Dinosaur-like creatures eat plant matter in what appears to be a vast jungle. RickÕs ship flies into view. Rick is now behind the wheel.)
2884,2,2,
2885,2,2,Fart:ÊThe wormhole is seventy of what you call ÔmetersÕ what you call ÔnorthÕ of what you call Ôhere.Õ
2886,2,2,
2887,2,2,"Rick:ÊFine. Morty, take your fart to his hole and say your goodbyes. IÕm gonna find some fuel and take a biiiig fat Morty. (Morty gets out of the car.) ThatÕs my new word for ÔshitÕ because of todayÕs events."
2888,2,2,
2889,2,2,"(Morty and Fart head north, soon finding the wormhole.)"
2890,2,2,
2891,2,2,Fart:ÊHere it is. This should take me back to my kind.
2892,2,2,
2893,2,2,"Morty:ÊIÕm gonna miss you, um, Fart. IÕm really sorry your name became Fart."
2894,2,2,
2895,2,2,"Fart:ÊI will be back soon, Morty."
2896,2,2,
2897,2,2,Morty:Ê*excited* Really?
2898,2,2,
2899,2,2,"Fart:ÊAfter I return to the others with this location, we will be back for your cleansing."
2900,2,2,
2901,2,2,Morty:ÊUmÉ CleansingÉ?
2902,2,2,
2903,2,2,"Fart:ÊCarbon-based life is a threat to all higher life. To us, you are what you would call a disease. Wherever we discover you, we cure it. You said yourself that life must be protected even through sacrifice. (Morty, shocked and saddened, begins to tear up.) You havenÕt changed your mind about that. I can sense your thoughts. Morty."
2904,2,2,
2905,2,2,Morty:Ê*wipes his eyes* UmÉ Before you goÉ Could you sing aÉ C-Could you sing for me again?
2906,2,2,
2907,2,2,"Fart:ÊYes, Morty. *approaches him as ÒGoodbye MoonmenÓ begins, again set to a sequence formed from MortyÕs imagination* Cosmos without hatred / Blinding stars of cosmic light / Quasars shine through endless night / And everything is one in the beauty / And now we say goodbyÑ"
2908,2,2,
2909,2,2,(The song is interrupted as Morty shoots Fart with the antimatter gun.)
2910,2,2,
2911,2,2,Fart:ÊMortyÉ WhyÉ Why?
2912,2,2,
2913,2,2,"(Morty shoots him several more times until he completely vanishes, then drops the gun, crying.)"
2914,2,2,
2915,2,2,Morty:ÊGoodbye.
2916,2,2,
2917,2,2,(Rick is loading something into the ship as Morty returns.)
2918,2,2,
2919,2,2,"Rick:ÊSo did you guys make out a little bit? Is he gonna send you a postcard? (Morty wordlessly enters the car.) Man, that guy hit the lottery when he crossed paths with you."
2920,2,2,
2921,2,2,[Trans. Open space]
2922,2,2,
2923,2,2,"Rick:ÊMorty, I know I picked on your core beliefs and decision making a lot today, but I am glad you insisted on gettinÕ that fart home. You know, at least all the death and destruction wasnÕt for nothinÕ, you know? *notices MortyÕs detached, almost anguished expression* You miss your fart friend, huh? Well IÕve got a little surprise for you, buddy. While you were gone I found another wormhole with millions of beings just like him on the other side and theyÕre all coming to visit."
2924,2,2,
2925,2,2,"Morty:Ê*panicking* What?! Rick! No, you canÕt!"
2926,2,2,
2927,2,2,"Rick:ÊToo late, Morty. The holeÕs opening."
2928,2,2,
2929,2,2,"Morty:ÊNo, no, Rick! You donÕt understand!"
2930,2,2,
2931,2,2,(Rick farts.)
2932,2,2,
2933,2,2,Rick:ÊTh-thereÕs a lot more where that came from too.
2934,2,2,
2935,2,2,[Trans. Jerryboree]
2936,2,2,
2937,2,2,"(Our Rick and Morty enter the lobby, which is filled with Ricks, Mortys, and Jerrys.)"
2938,2,2,
2939,2,2,Rick:ÊHey. *taps another RickÕs arm* Hey bro. How many people was your Roy responsible for killing today?
2940,2,2,
2941,2,2,"Other Rick:ÊNone, we chilled at Blips and Chitz all day, ainÕt that right homie?"
2942,2,2,
2943,2,2,Other Morty:ÊDarn right bro! Roy rules!
2944,2,2,
2945,2,2,Other Rick:ÊHaha!
2946,2,2,
2947,2,2,(The other Rick and Morty leave with their Jerry.)
2948,2,2,
2949,2,2,"Rick:Ê*glares at Morty* Must be niceÉ Hey, Morty, thereÕs our Jerry."
