index,character,episode,line,season
19757,Jerry,106, Yeah! I think I got flea bites.,6
19758,Kramer,106, Flea bites?,6
19759,Jerry,106," Look at this, my ankle's all bitten up.",6
19760,Kramer,106, You got a dog?,6
19761,Jerry,106, No.,6
19762,Kramer,106," Well, that is strange.",6
19763,Jerry,106, How could I have fleas?,6
19764,Kramer,106, Don't sweat it buddy...I used to have fleas.,6
19765,Jerry,106, What did you do about them?,6
19766,Kramer,106, What do you mean?...,6
19767,Morty,106, Hey guys . Jerry . Kramer,6
19768,Helen,106, Hi Jerry......What's wrong?,6
19769,Jerry,106, Nothing...,6
19770,Helen,106," Jerry, I'm your mother, now what is it?",6
19771,Jerry,106," Mom, Dad.....I have fleas..",6
19772,Elaine,106, Hey Paula!.. I hear you been going out with George Costanza?,6
19773,Paula,106, How did you know??,6
19774,Elaine,106," Everybody knows. y'know George told me he thinks you're               totally cute and everything.",6
19775,Paula,106, He said that?,6
19776,Elaine,106, Ha hum...Do you like George?,6
19777,Paula,106, Yeaaah! he's cool.,6
19778,Elaine,106, No I mean...Do you like him or do you like him like him?,6
19779,Paula,106," Like like.. looks aren't important to me ,you know?",6
19780,Teacher,106," Miss Benes , Are you chewing gum?",6
19781,Elaine,106, (nods) HumHummmm.... ,6
19782,Karl,106," Yep!...In your bedroom too Mr. Seinfeld. You've got a full               outbreak of fleas on your hands.",6
19783,jerry,106, I don't get this. How did this happen. I don't have a dog.,6
19784,Karl,106, I don't explain 'em Mr. Seinfeld. I just exterminate them.,6
19785,Jerry,106, I don't understand this..,6
19786,Karl,106," I 'm gonna have to seal the place up for 48 hours and fog               it. That's the only way to get rid of them.",6
19787,Jerry,106," Nobody can be in here for 48 hours, I got my parents in               town.",6
19788,Karl,106," Well , unless you want to kill them. They can't stay in here.               This stuff is pretty toxic. I'll go get my",6
19789,Jerry,106, Okay..,6
19790,Elaine,106, Hi....???,6
19791,Elaine,106, Why do you have a bug guy?,6
19792,Jerry,106, I have fleas.,6
19793,Elaine,106," Argh.. Fleas ( strikes the purse she just deposited on               the couch) How did you get fleas?",6
19794,Jerry,106," I don't know...But every one's got to clear out of the apartment               for two days. I don't know what I'm ",6
19795,Elaine,106, No....Oh No....,6
19796,Jerry,106," Come on,c'mon ",6
19797,Elaine,106," No, No...",6
19798,Jerry,106," c'mon ,c'mon....",6
19799,Elaine,106," No, No...",6
19800,Jerry,106," c'mon, c'mon....",6
19801,Elaine,106," No, No....Yesss!!!!!!",6
19802,Jerry,106, Yes!!!,6
19803,Jerry,106, Yes!!!,6
19804,George,106, yeah!,6
19805,Elaine,106, Well what about you. Where you gonna stay?,6
19806,Jerry,106," I dunno , I'm gonna ask Shelley ,but she still might be               upset from the masticated pecan incident.",6
19807,Elaine,106," Hey!! I found out from Paula; She likes George. I'll bet               he'll be relieved.",6
19808,Jerry,106," Yeah.. When he's dead he'll be relieved... Oh by the way               Viking Press sent a Fedex for you to",6
19809,Elaine,106, Yeah that's just some stuff about the company.,6
19810,George,106, Hum..( to Elaine) Hey! did you talk to Paula?,6
19811,Elaine,106, Yeah.,6
19812,George,106, So what did she say?,6
19813,Elaine,106, She...likes you..,6
19814,George,106, She said she liked me. No kiddin' she said that?,6
19815,Elaine,106, Ya!,6
19816,George,106," Those were her exact words, I like George.",6
19817,Elaine,106, Yep!,6
19818,George,106," Ha Haaaaaaa... Jerry how do you like that.You see I get               myself in a dizzy, I'm all worked up and for what?",6
19819,Elaine,106, For nothing..,6
19820,George,106, ha Ha..,6
19821,Elaine,106," In fact she said that looks aren't even that important               to her...",6
19822,George,106, You see.....WHAT!!,6
19823,Elaine,106, Ah Oh!!,6
19824,George,106, She said looks aren't important to her?,6
19825,Elaine,106," Well..hum...let me rephrase that, She said....",6
19826,George,106, She thinks I'm ugly. I knew it.,6
19827,George,106, .....So what's your point?,6
19828,Jerry,106, I dunno...,6
19829,Elaine,106," Okay.. The point , George, is she likes you.",6
19830,George,106," Oh!, so what. I'd rather she hate me and thought I was               good looking....At least I can get somebody else.",6
19831,jerry,106, That'd be the fleas.,6
19832,Jerry,106, Hey!!!,6
19833,Morty,106," Hey! I do you like this? Huh, huh!",6
19834,Helen,106," Oh! my god, Morty lets go, this is too nice.",6
19835,Morty,106," Hey! This is the kind of room Sinatra stays in. Hey! look               , Macadamian nuts.",6
19836,Helen,106, Macadamian nuts?,6
19837,Morty,106," Hey! You know what these cost, they're like 80 cents a nut.",6
19838,Jerry,106, Yeah! it's all taken care of.,6
19839,Morty,106," ( from the other room) Hey!!! They got a phone in the john               here.",6
19840,Elaine,106, Judy .,6
19841,judy,106, Hey!!!!.,6
19842,Elaine,106," Hi, Thank you so much for recommending me to Viking Press               .",6
19843,Judy,106," It is my pleasure , just make sure you give that manuscript               a good read.",6
19844,Elaine,106, Manuscript?,6
19845,Judy,106," Yeah. I'm sure they Fedexed you a manuscript. They want to               see that you can read",6
19846,Elaine,106, Oooh!!,6
19847,Judy,106," Read it twice if you have to. This is a big step in your               career.",6
19848,Elaine,106, Yeah! hmmm..I gotta go..,6
19849,Judy,106, Hey! What about lunch?,6
19850,Elaine,106, (she leaves hurriedly) I gotta gooo...,6
19851,Elaine,106, Thank god I found you..,6
19852,Jerry,106, Oh! Hey!,6
19853,Elaine,106, You still got that Fedex?,6
19854,Jerry,106," Yeah! I got it . It's in the apartment, but we can't go               in there it's being fumigated.",6
19855,Elaine,106," No I'll take my chances. Come on...( Grabs him by the coat               and head back to his place)",6
19856,Jerry,106, You see?,6
19857,Elaine,106," Jerry , I need that Fedex right now..",6
19858,Jerry,106, I told you to take it.,6
19859,Elaine,106," Well, I didn't know that it was a manuscript that I had               to read...",6
19860,Jerry,106," Well, You can't go in there it's like a gas chamber in there.",6
19861,Kramer,106, I left a Macanaw peach in your refrigerator.,6
19862,Jerry,106," Kramer, they're fumigating. There's toxic gas in there.",6
19863,Kramer,106, Toxic gas!!!,6
19864,Jerry,106," Aw! You'll be fine, you were in there for what , a couple               of minutes.",6
19865,Kramer,106," An hour and a half!!! I was reading a manuscript, I just               couldn't put it down.",6
19866,Elaine,106, My manuscript?,6
19867,Jerry,106, How do you feel?,6
19868,Kramer,106," Now that you mention it , a little woozy.",6
19869,Elaine,106, Kramer You got go back in there grab my manuscript.,6
19870,Kramer,106, I'm not going back in there!!,6
19871,Elaine,106," all right then, where is it??",6
19872,Kramer,106, I left it on the coffee table or somethin',6
19873,Jerry,106, Well wh..wh.what are you doing?,6
19874,Elaine,106, I'm going in .,6
19875,Jerry,106, Didn't you see the sign on the door?,6
19876,Kramer,106," Well I thought it was so your parents wouldn't walk in               while you're with a girl.",6
19877,Elaine,106," ( Heavy Panting) It's not on any table, Kramer. Where is               it?",6
19878,Kramer,106," Well I don't know . I was in the bathroom , the kitchen...",6
19879,Elaine,106, Okay... bathroom....kitchen.,6
19880,Jerry,106, Can you get me a soda?,6
19881,Kramer,106," Jerry, I had some milk, I made a sandwich. I got to get               out of the building.",6
19882,Elaine,106," (again pants) I couldn't find it anywhere. How did you               get fleas anyway?",6
19883,Jerry,106, I don't know. Who could've been in my apartment.,6
19884,Elaine,106," I 've looked everywhere , even under the couch but all               I could find were the stupid Chunky wrappers.",6
19885,Jerry,106, Wait a minute . Did you say chunky wrappers?,6
19886,Elaine,106, Yeah!,6
19887,Jerry,106," Let me see those. ( smells them) Oh! I know the chunky that               left these Chunkies......NEWMAN!!!",6
19888,Jerry,106," Newman . Open the door, Newman, I know you're in there.",6
19889,Newman,106, Hello jerry. What a pleasant surprise.,6
19890,Jerry,106," There's nothing pleasant about it, so lets just cut the               crap.. You gave me fleas. I know it and you know it..",6
19891,Newman,106," Fleas? Bwa ha ha ha ha .That's preposterous. How can I               , give you fleas. Now if you don't mind...",6
19892,Jerry,106," Oh! but I do. There's probably fleas crawling all over your               little snack bar. ( as he says this Newman",6
19893,Newman,106," So , you have fleas. Maybe you keep your house in a state               of disrepair. Maybe you live in",6
19894,Jerry,106," You know Newman , the thing about fleas is that they irritate               the skin and they start to...itch.",6
19895,Newman,106," (Cannot take this torture anymore) Baaaaaaaaarrhhhhhhhhhhh....I'm               ripped with fleas ( scratches",6
19896,Morty,106," Oh! Oh! That feels good. Hey! This guy charges a hundred               bucks an hour but I'm telling ya",6
19897,Helen,106, I'm next.,6
19898,Morty,106," Hey! Leo, get this, four movies at once; Pay Per View.",6
19899,Leo,106, I love these nuts.,6
19900,Nana,106, This Champagne's gone flat. ( throws her glass over her shoulder),6
19901,Helen,106, Nana!!!,6
19902,Nana,106, He Ha Ha Ha...Let the chambermaid clean it up,6
19903,George,106, Hello..,6
19904,Paula,106, What's the matter?...,6
19905,George,106, Well I spoke to Elaine...,6
19906,Paula,106," Hey! Look , no shave.",6
19907,George,106, No...Why should that make any difference to you?,6
19908,Paula,106, It doesn't..,6
19909,George,106, Of course not. You don't care what I look like.,6
19910,Paula,106, That's right I don't.,6
19911,George,106," I suppose I could just pull this out ( his tucked shirt)and               walk around like this and you wouldn't care?",6
19912,Paula,106, Not a wit.,6
19913,George,106," Hu humm? i suppose we could go to Lincoln Center and I'd               be wearing sneakers and jeans and that",6
19914,Paula,106, You can wear sweatpants.,6
19915,George,106, I could..,6
19916,Paula,106," (seductively) You could drape yourself in velvet, for all               I care.",6
19917,George,106, Velvet...,6
19918,Elaine,106, Did you read the whole thing?,6
19919,Kramer,106, Oh! yeah.,6
19920,Elaine,106, Huh . So What's it about?,6
19921,Kramer,106," Well it's a story about love, deception, greed, lust and...unbridled               enthusiasm.",6
19922,Elaine,106, unbridled enthusiasm...?,6
19923,Kramer,106," Well , that's what led to Billy Mumphrey's downfall.",6
19924,Elaine,106, Oh! boy.,6
19925,Kramer,106," You see Elaine, Billy was a simple country boy. You might               say a cockeyed optimist,",6
19926,Elaine,106, Oh! my God.,6
19927,Kramer,106, ah! Here we go.,6
19928,Elaine,106, (to the waitress) can I have a scotch on the rocks.,6
19929,Kramer,106, May I..( pointing her food),6
19930,Elaine,106, (feeling sick) Yeah! go ahead.,6
19931,Kramer,106, what is this?,6
19932,Elaine,106, What? What are you doin'? ( Kramer salting her food),6
19933,Kramer,106, I can't taste this.,6
19934,Elaine,106, What are you talking about?,6
19935,Kramer,106," This food ,it has no taste......nothin' I'm gettin' nothin'...(               realizes) It must be the toxic gas",6
19936,Jerry,106," Hey, thanks a lot for lettin' me stay here.",6
19937,Shelley,106," Well, I don't keep pecans in the house so I didn't think               it'd be a problem.",6
19938,Jerry,106, ( embarrassed laugh) ...Oh! Damn..,6
19939,Shelley,106, What's the matter?,6
19940,Jerry,106, I forgot my toothbrush.,6
19941,Shelley,106, Oh! no problem.....You can use mine.,6
19942,Jerry,106, Yours?....You know what I'll think I'll brush later.,6
19943,Shelley,106, Brush now.,6
19944,Jerry,106," (long pause).......Sure. ( humms a song then stares at the               toothbrush)",6
19945,Kramer,106," Newman ,Let me have a bite of your Macanaw..",6
19946,Newman,106," What for, you got your own.",6
19947,Kramer,106," Come on ,c'mon i need to taste it. ( takes his peach).....Nothin'               , Can't even taste a Macanaw.",6
19948,Newman,106, ( resumes eating) Well that's a shame.,6
19949,Kramer,106, Waited all year and I can't even taste it..,6
19950,Newman,106," You can't taste 'em . Why waste 'em . Why not give them               all to me.",6
19951,Elaine,106," It's a story about love , deception ,greed , lust and....               unbridled enthusiasm .",6
19952,Mandel,106, Unbridled enthusiasm.,6
19953,Elaine,106," Yeah!..tha..that's right. that That's what led to...(throath               clearing) Billy Mumphrey's downfall.",6
19954,Mandel,106," hmmm...interesting take. So you believe, has he not been               so enthusiastic he could have adverted",6
19955,Elaine,106," Yes...Ye..Yes..That's right...You see ,Billy Mumphrey was               a simple country boy. Some might say a",6
19956,Mandel,106, So.. It was more a question of attitude than politics..,6
19957,Elaine,106," Yes, yes Mr. Mandel.",6
19958,Morty,106, Hey! Under Siege is on again. Whose up for it?,6
19959,Leo,106, No more nuts. Awrghh.....,6
19960,Jerry,106, Oh! my god. What the hell is this? ..... Don't tell me.......Velvet!!!,6
19961,George,106, It's the real deal.,6
19962,Jerry,106, She's seen you in this thing.,6
19963,George,106," That's right...We just had sex......You know Jerry I've               been searching for someone a long time.",6
19964,Jerry,106, And now the search for the right psychiatrist begins.,6
19965,George,106, He he...So huh! What's with the suitcase.,6
